0.964000 0.570239 0.535352 0.571335 0.570220 
0.968000 0.566948 0.531488 0.568072 0.566929 
0.972000 0.563649 0.527608 0.564800 0.563629 
0.976000 0.560340 0.523712 0.561520 0.560320 
0.980000 0.557023 0.519800 0.558232 0.557002 
0.984000 0.553696 0.515872 0.554935 0.553675 
0.988000 0.550361 0.511928 0.551630 0.550339 
0.992000 0.547017 0.507968 0.548317 0.546994 
0.996000 0.543664 0.503992 0.544996 0.543640 
1.000000 0.540302 0.500000 0.541667 0.540278 
1.004000 0.536932 0.495992 0.538329 0.536907 
1.008000 0.533553 0.491968 0.534984 0.533527 
1.012000 0.530166 0.487928 0.531631 0.530139 
1.016000 0.526770 0.483872 0.528270 0.526742 
1.020000 0.523366 0.479800 0.524901 0.523337 
1.024000 0.519953 0.475712 0.521525 0.519924 
1.028000 0.516532 0.471608 0.518141 0.516502 
1.032000 0.513103 0.467488 0.514750 0.513072 
1.036000 0.509666 0.463352 0.511351 0.509633 
1.040000 0.506220 0.459200 0.507944 0.506187 
1.044000 0.502767 0.455032 0.504530 0.502732 
1.048000 0.499305 0.450848 0.501109 0.499269 
1.052000 0.495835 0.446648 0.497681 0.495798 
1.056000 0.492358 0.442432 0.494246 0.492320 
1.060000 0.488872 0.438200 0.490803 0.488833 
1.064000 0.485379 0.433952 0.487354 0.485339 
1.068000 0.481878 0.429688 0.483897 0.481836 
1.072000 0.478369 0.425408 0.480434 0.478326 
1.076000 0.474852 0.421112 0.476964 0.474808 
1.080000 0.471328 0.416800 0.473487 0.471283 
1.084000 0.467797 0.412472 0.470004 0.467750 
1.088000 0.464258 0.408128 0.466513 0.464210 
1.092000 0.460711 0.403768 0.463017 0.460662 
1.096000 0.457157 0.399392 0.459514 0.457106 
1.100000 0.453596 0.395000 0.456004 0.453544 
1.104000 0.450028 0.390592 0.452488 0.449974 
1.108000 0.446452 0.386168 0.448966 0.446396 
1.112000 0.442869 0.381728 0.445438 0.442812 
1.116000 0.439279 0.377272 0.441904 0.439220 
1.120000 0.435682 0.372800 0.438363 0.435622 
1.124000 0.432079 0.368312 0.434817 0.432016 
1.128000 0.428468 0.363808 0.431265 0.428404 
1.132000 0.424850 0.359288 0.427707 0.424784 
1.136000 0.421226 0.354752 0.424143 0.421158 
1.140000 0.417595 0.350200 0.420573 0.417525 
1.144000 0.413957 0.345632 0.416998 0.413885 
1.148000 0.410312 0.341048 0.413418 0.410238 
1.152000 0.406661 0.336448 0.409832 0.406585 
1.156000 0.403004 0.331832 0.406240 0.402926 
1.160000 0.399340 0.327200 0.402643 0.399259 
1.164000 0.395669 0.322552 0.399041 0.395587 
1.168000 0.391992 0.317888 0.395434 0.391908 
1.172000 0.388309 0.313208 0.391822 0.388222 
1.176000 0.384620 0.308512 0.388205 0.384531 
1.180000 0.380925 0.303800 0.384582 0.380833 
1.184000 0.377223 0.299072 0.380955 0.377129 
1.188000 0.373516 0.294328 0.377323 0.373419 
1.192000 0.369802 0.289568 0.373687 0.369703 
1.196000 0.366083 0.284792 0.370046 0.365981 
1.200000 0.362358 0.280000 0.366400 0.362253 
1.204000 0.358627 0.275192 0.362750 0.358519 
1.208000 0.354890 0.270368 0.359095 0.354779 
1.212000 0.351147 0.265528 0.355436 0.351034 
1.216000 0.347399 0.260672 0.351773 0.347283 
1.220000 0.343646 0.255800 0.348106 0.343526 
1.224000 0.339887 0.250912 0.344434 0.339764 
1.228000 0.336122 0.246008 0.340759 0.335996 
1.232000 0.332352 0.241088 0.337079 0.332223 
1.236000 0.328577 0.236152 0.333396 0.328444 
1.240000 0.324796 0.231200 0.329709 0.324660 
1.244000 0.321011 0.226232 0.326018 0.320871 
1.248000 0.317220 0.221248 0.322324 0.317076 
1.252000 0.313424 0.216248 0.318626 0.313277 
1.256000 0.309623 0.211232 0.314924 0.309472 
1.260000 0.305817 0.206200 0.311220 0.305662 
1.264000 0.302006 0.201152 0.307512 0.301847 
1.268000 0.298190 0.196088 0.303800 0.298028 
1.272000 0.294370 0.191008 0.300086 0.294203 
1.276000 0.290545 0.185912 0.296369 0.290374 
1.280000 0.286715 0.180800 0.292648 0.286540 
1.284000 0.282881 0.175672 0.288925 0.282701 
1.288000 0.279042 0.170528 0.285199 0.278858 
1.292000 0.275199 0.165368 0.281470 0.275010 
1.296000 0.271351 0.160192 0.277738 0.271157 
1.300000 0.267499 0.155000 0.274004 0.267300 
1.304000 0.263642 0.149792 0.270268 0.263439 
1.308000 0.259782 0.144568 0.266529 0.259573 
1.312000 0.255917 0.139328 0.262787 0.255704 
1.316000 0.252048 0.134072 0.259044 0.251829 
1.320000 0.248175 0.128800 0.255298 0.247951 
1.324000 0.244299 0.123512 0.251551 0.244069 
1.328000 0.240418 0.118208 0.247801 0.240183 
1.332000 0.236533 0.112888 0.244049 0.236292 
1.336000 0.232645 0.107552 0.240296 0.232398 
1.340000 0.228753 0.102200 0.236541 0.228500 
1.344000 0.224857 0.096832 0.232784 0.224598 
1.348000 0.220958 0.091448 0.229026 0.220693 
1.352000 0.217055 0.086048 0.225266 0.216783 
1.356000 0.213148 0.080632 0.221505 0.212871 
1.360000 0.209239 0.075200 0.217743 0.208954 
1.364000 0.205326 0.069752 0.213979 0.205034 
1.368000 0.201409 0.064288 0.210214 0.201111 
1.372000 0.197490 0.058808 0.206448 0.197185 
1.376000 0.193567 0.053312 0.202682 0.193255 
1.380000 0.189641 0.047800 0.198914 0.189321 
1.384000 0.185712 0.042272 0.195146 0.185385 
1.388000 0.181780 0.036728 0.191377 0.181446 
1.392000 0.177845 0.031168 0.187607 0.177503 
1.396000 0.173908 0.025592 0.183837 0.173557 
1.400000 0.169967 0.020000 0.180067 0.169609 
1.404000 0.166024 0.014392 0.176296 0.165658 
1.408000 0.162078 0.008768 0.172525 0.161703 
1.412000 0.158130 0.003128 0.168754 0.157746 
1.416000 0.154179 -0.002528 0.164982 0.153787 
1.420000 0.150225 -0.008200 0.161211 0.149825 
1.424000 0.146270 -0.013888 0.157440 0.145860 
1.428000 0.142312 -0.019592 0.153669 0.141892 
1.432000 0.138351 -0.025312 0.149899 0.137922 
1.436000 0.134388 -0.031048 0.146129 0.133950 
1.440000 0.130424 -0.036800 0.142359 0.129976 
1.444000 0.126457 -0.042568 0.138590 0.125999 
1.448000 0.122488 -0.048352 0.134822 0.122020 
1.452000 0.118517 -0.054152 0.131054 0.118038 
1.456000 0.114544 -0.059968 0.127287 0.114055 
1.460000 0.110570 -0.065800 0.123522 0.110070 
1.464000 0.106593 -0.071648 0.119757 0.106082 
1.468000 0.102615 -0.077512 0.115993 0.102093 
1.472000 0.098636 -0.083392 0.112231 0.098102 
1.476000 0.094654 -0.089288 0.108470 0.094109 
1.480000 0.090672 -0.095200 0.104711 0.090114 
1.484000 0.086687 -0.101128 0.100952 0.086118 
1.488000 0.082702 -0.107072 0.097196 0.082120 
1.492000 0.078715 -0.113032 0.093441 0.078121 
1.496000 0.074727 -0.119008 0.089688 0.074120 
1.500000 0.070737 -0.125000 0.085938 0.070117 
1.504000 0.066747 -0.131008 0.082189 0.066113 
1.508000 0.062755 -0.137032 0.078442 0.062108 
1.512000 0.058762 -0.143072 0.074697 0.058102 
1.516000 0.054769 -0.149128 0.070955 0.054094 
1.520000 0.050774 -0.155200 0.067215 0.050086 
1.524000 0.046779 -0.161288 0.063477 0.046076 
1.528000 0.042783 -0.167392 0.059742 0.042065 
1.532000 0.038787 -0.173512 0.056010 0.038053 
1.536000 0.034789 -0.179648 0.052280 0.034041 
1.540000 0.030791 -0.185800 0.048554 0.030027 
1.544000 0.026793 -0.191968 0.044830 0.026013 
1.548000 0.022794 -0.198152 0.041109 0.021998 
1.552000 0.018795 -0.204352 0.037392 0.017982 
1.556000 0.014796 -0.210568 0.033678 0.013966 
1.560000 0.010796 -0.216800 0.029967 0.009949 
1.564000 0.006796 -0.223048 0.026260 0.005932 
1.568000 0.002796 -0.229312 0.022556 0.001914 
1.572000 -0.001204 -0.235592 0.018856 -0.002104 
1.576000 -0.005204 -0.241888 0.015160 -0.006122 
1.580000 -0.009204 -0.248200 0.011467 -0.010141 
1.584000 -0.013203 -0.254528 0.007779 -0.014159 
1.588000 -0.017203 -0.260872 0.004094 -0.018178 
1.592000 -0.021202 -0.267232 0.000414 -0.022197 
1.596000 -0.025201 -0.273608 -0.003262 -0.026216 
1.600000 -0.029200 -0.280000 -0.006933 -0.030235 
1.604000 -0.033198 -0.286408 -0.010600 -0.034254 
